suid,id,ref_ffvl,nom,sous_nom,cp,ville,site_type,site_sous_type,pratiques,lat,lon,alt,acces,trajet_parcking,trajet_attero_deco,handi,orientation.x,vent_favo,vent_defavo,conditions_ideales,balise,webcam,signaletique,description.x,restrictions,reg_aerienne,dangers,numero_cross,date_modification,latitude,longitude,altitude,geometry,coordinates,@id,name,free_flying:hanggliding,free_flying:paragliding,free_flying:site,leisure,sport,surface,type,website,landuse,note,access,ele,free_flying:official,free_flying:site_orientation,lit,network,operator,ref,source,free_flying:tandem,free_flying:network,natural,alt_name,wheelchair,building,building:levels,free_flying:retail,free_flying:school,club,phone,free_flying:rigid,area,aircraft,contact:website,source:date,free_flying:guest-guidelines,free_flying:no-flight-time,description.y,intermittent,inscription,fixme,crop,free_flying:ground_handling,name:en,free_flying,free_flying:orientation,free_flying:club,orientation.y,covered,fee,indoor,source:website,aeroway,mapillary,aircraft:type,aircraft:type2,length,width,abandoned:leisure,official_name,local_ref,free_flying:shop,shop,opening_hours:signed,description:it,operator:website,tourism,addr:city,addr:housenumber,addr:postcode,addr:street,opening_hours,fixme2,board_type,check_date,information,communication:radio,frequency,height,man_made,tower:construction,tower:type,contact:webcam,display:digital,monitoring:weather,recording:automated,recording:remote,weather:anemometer,weather:thermometer,weather:wind_vane,amenity,email,fax,free_flying:repair,ref:FR:SIRET,contact:facebook
1347,60001,60D001,AUTEUIL,AUTEUIL,60390,AUTEUIL,vol,Décollage,parapente,49.33,2.0915,210,"A 15 km au Nord de Méru par la D927, visible à gauche de la route avant d'arriver à Auteuil. 
Accès par l'ancienne D927.

Ne pas se garer à moins de 100m du virage en bas de la carrière.

Accès au décollage par la droite de la carrière(lorsqu'on est face à la pente).

Dénivellé 45 m.",0,0,0,N,N;,NA,NA,NA,NA,0,"Attention : la D927 est très passante.

Interdit pendant la période de chasse le DIMANCHE TOUTE LA JOURNEE.
Ne pas laisser promener des animaux domestiques.
Stationner sur l'ancienne D927, de manière à ne pas géner la circulation et laisser libre l'aire d'atterrissage.

Ne pas stationner en haut, derrière le décollage.

Présence saisonnière d'ovins.",NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1348,60001,60A001,AUTEUIL,NA,60390,AUTEUIL,vol,Atterrissage,parapente,49.3667,2,127,"A 15 km au nord de Méru par la D927, visible à gauche de la route avant d'arriver à Auteuil. 
Accès par l'ancienne D927.

Ne pas se garer à moins de 100m du virage en bas de la carrière.

Acvcès au décollage par la droite de la carrière( lorsqu'on est face à la pente)

Dénivellé 45 m.",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,81006,81P006,CAP DECOUVERTE,NA,81400,BLAYES LES MINES,cerf-volant,Décollage,NA,44.0169,2.1328,346,NA,0,0,0,TOUTES,N;NE;E;SE;S;SO;O;NO;,NA,NA,https://www.openwindmap.org/PP488,NA,0,"Fossé bordant l\'aire

Parking payant en pleine saison

activités : Tous types de cerf-volants et gonflage pour le parapente.",NA,NA,.,NA,2020-01-26 23:20:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1353,25019,25D019A,DAME BLANCHE,BELVEDERE FORT DE LA DAME BLANCHE,25000,BESANCON,vol,Décollage,delta,47.3188,6.0598,574,"Carte IGN 3323 EST Depuis Besancon centre ville (Chamars) prendre la direction de Vesoul. Environ 200 m après le feu tricolores d'accès à l'avenue de Chaillot à la rue de Vesoul prendre à droite en direction dela Mosquée (fléchée). Continuer jusqu'au second rond-point et rpendre le chemin partant le plus à gauche, légèrement descendant. Le suivre environ 300 m et prendre à droite en entrant dans la forêt la direction des Petites Barraques.
Arrivé au Petites Barraques, suivre la route de gauche jusqu'au pont sur l'autoroute A 36, précédé d'une barrière basculante. 
Passer et REFERMER LA BARRIERE. Suivre (~7 km) le chemin montant au belvédère ; route interdite aux voitures, autorisées sous dérogation pour transport de delta. Vitesse max 30 km/h.
priorité aux piétons et aux cyclistes. 
Parking à 10 m du décollage.",0,0,0,NA,N;NO,NA,NA,NA,NA,0,"NE PAS TENTER DE DECOLLER PAR VENT D'EST  pour lequel la manche à air indique un vent parfaitement de face du fait d'un rouleau et de la canalisation par le terrain alors qu'environ 20 m après le décollage on ramasse un rabattant phénoménal.

Interdiction de voler le long des falaises à gauche du décollage du 15 février au 15 juin : nids de faucons pélerins. Le dynamique est d'ailleurs meilleur à droite, du décollage !

L'atterrissage se fait dans le champs situé au SO du chemin de terre allant de la D14 à la base ULM au NO de celle-ci.",NA,NA,"NE PAS TENTER DE DECOLLER PAR VENT D'EST  pour lequel la manche à air indique un vent parfaitement de face du fait d'un rouleau et de la canalisation par le terrain alors qu'environ 20 m après le décollage on ramasse un rabattant phénoménal.

Décollage falaise.",NA,2020-03-31 13:19:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1354,25019,25A019A,DAME BLANCHE,NA,25870,BONNAY,vol,Atterrissage,delta;delta,47.3297,6.03417,241,NA,0,0,0,TOUTES,N;NE;E;SE;S;SO;O;NO;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1355,62011,62D011,EQUIHEN,LA FALAISE,62224,EQUIHEM PLAGE,vol,Décollage,parapente;delta;0;0;0,50.6806,1.5664,38,"Au Sud de Boulogne direction Hardelot prendre la ruelle en face de la mairie direction la mer.
Parking derrière la station d\'épuration.
Le parking camping car est réservé aux camping car ! (payant)",2,20,1,"OSO,O",O,NA,vent ouest,NA,http://equihen.dlinkddns.com/video3.mjpg,1,"A 800m sur la droite du décollage, dans l\'axe de l\'aérodrome du Portel.
Pose sur la plage impossible à marée haute + Barbelés



Le vol est désormais interdit au dessus des maisons et des jardins. Restez silencieux aux abords de la ville. Le camping sur le décollage, la pose dans la zone de bains, le décollage de la dune et le stationnement à la place des camping-cars SONT INTERDITS","Moins de 15 km/h de vent à marée haute.
Le vol est interdit au dessus des maisons et des jardins
Restez silencieux au abords de la ville afin de ne pas déranger les riverains",oui,"Pose sur la plage impossible à marée haute
Moins de 15 km/h de vent à marée haute.",NA,2016-06-08 11:47:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1356,62011,62A011,EQUIHEN,NA,62224,EQUIHEM PLAGE,vol,Atterrissage,parapente;delta,50.6797,1.5672,39,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1357,88023,88D023,TIROSGOUTTE,PLANOIS,88120,BASSE SUR LE RUPT,vol,Décollage,parapente;0;0;0;0,47.9816,6.7654,844,Carte 3619OT,10,10,0,NA,NO,SE;S;SO,NA,http://www.balisemeteo.com/balise.php?idBalise=76,NA,0,"Respecter les fenaisons 
Atterrir dans les prés fauchés
Ne pas stationner dans les ouvertures de parcs.",NA,NA,Ligne 22000 volt proximité atterrissage à Planois,NA,2014-10-08 10:22:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1358,88023,88A023,SOUS LE HAUT DU ROC,NA,88120,BASSE SUR RUPT,vol,Atterrissage,NA,47.9897,6.76429,657,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,Ligne électrique BT bifurquant à 90° en bout de terrain.,NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1359,20011,20D011,BIROUT'ALE,SUAGHJOLA,20228,BARRETTALI,vol,Décollage,parapente;0;0;0;0,42.883,9.3464,527,"Accès du décollage à partir de l'atterrissage
A 25 mn en partant de la marine de Giottani (15mn route sinueuse en enrobé de 10 mn de piste carrossable)
1 Embranchement de la marine à la D80 puis tourner à gauche. 3km sur D80
2 Embranchement de Barrettali vers Conchigliu D33 passer le hameau de Conchigliu après au virage en épingle à cheveux continuer sur la gauche 4 km Passer plusieurs hameaux
3 Embranchement sur la droite vers Barrettali sans  rencontrer d'habitation
4 Embranchement prendre sur la gauche pour 100 m
5 A gauche au pied d'une maison en pierres apparentes ocres prendre la piste en terre carrossable
6 au mât de relais de TV prendre à droite et continuer la piste sur le versant NO pendant 7mn. A la crête la piste repasse en versant S.

Parking sur la gauche à la crête.
Décollage à 1 mn à pied sur la piste lieu dit Suaghjola.",0,25,0,NA,SO;O,N;NE;E;SE;S;NO,Brise de pente,NA,NA,0,"Site turbulent par vent de NO
Ligne à haute tension
Site exposé au vent d'Ouest 
Voler uniquement en régime de brise",NA,NA,"Ligne à haute tension.
Risque de vent très fort lors de vent météo ( surveiller la mer au large).",NA,2020-03-20 22:20:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1360,20011,20A011,BIROUT'ALE,NA,20228,BARRETALI,vol,Atterrissage,parapente,42.8703,9.34889,110,"A 55 km de Bastia par la D80 
Par l'Ouest au départ de Bastia vers ST Florent Col de Teghime Patrimonia Nonza Albo Marinca (Canari) Marine de Giottani (Barrettali)
Par l'Est au départ de Bastia  Cap Corse Erbalunga Porticcciolo Luri Marine de Santa Severa ( Tournez à gauche) Luri Village Col de Ste Lucie Pino Minervio Marine de Giottani (barrettali)",0,0,0,"NE,S,SSO,SO,OSO,NO",NE;S;SO;O;SO;NO;,NA,NA,NA,NA,NA,"atterrir face à la mer sur la partie gauche.
Aucun danger.",NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1361,04018,04D018,SAINT VINCENT LES FORTS,ST VINCENT LES FORTS,04340,ST VINCENT LES FORTS,vol,Décollage,parapente;delta,44.4433,6.37139,1275,"Carte IGN 3438 et Tops 25
Accès de Gap ou Barcelonnette, prendre la D900 jusqu'à la patte d'oie en direction de Digne puis la D407 en direction de ST Vincent les Forts. On ne peut pas manquer le site juste avant le village de Digne, prendre la D900 direction Barcelonnette. Après le col St Jean, prendre la D407 en direction de St Vincent les Forts.",0,0,0,ONO,O;NO;,NA,NA,NA,NA,NA,"Site réservé aux bons pilotes : décollage court, départ ""falaise"" au dessus d'une route, conditions fortes l'après-midi (juin juillet août). Beaucoup de monde surtout par vent de NO(seul site utilisable par mistral).
Atterrissage technique (légère contre-pente, gradient, arbres) en cours d'aménagement.
Atterrissage possible sur la plage de septembre à mai (facile).
Atterrissage du lac : du 1er au 15 juin en présence de bovins
Atterrissage sur plage (au lac) possible mais strictement interdit du 15 juin au 31 août.
Ne pas atterrir dans les campings du 15 juin au 31 août.
Ne pas atterrir dans les champs (propriétés privées) surtout en période de culture ou en présence d'animaux.",NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1362,04018,04A018A,SAINT VINCENT LES FORTS,NA,04340,ST VINCENT LES FORTS,vol,Atterrissage,parapente;delta,44.4569,6.36111,808,NA,0,0,0,O,O;,NA,NA,NA,NA,NA,"Atterrissage possible sur la plage de septembre à mai (facile).
Atterrissage du lac : du 1er au 15 juin en présence de bovins
Atterrissage sur plage (au lac) possible mais strictement interdit du 15 juin au 31 août.
Ne pas atterrir dans les campings du 15 juin au 31 août.
Ne pas atterrir dans les champs (propriétés privées) surtout en période de culture ou en présence d'animaux.",NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1363,04018,04A018B,SAINT VINCENT LES FORTS,NA,04340,ST VINCENT LES FORTS,vol,Atterrissage,parapente;delta,44.4428,6.37167,1274,NA,0,0,0,ONO,O;NO;,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1365,80002,80D002,LE MONT CLAIRON,LE MONT CLAIRON,80340,CHUIGNOLLES,vol,Décollage,parapente,49.915,2.72694,50,"Carte IGN 2408E
Parking au pied de la colline près de l'aire de pique nique.",0,0,0,SO,SO;,NA,NA,NA,NA,0,"ATTENTION : SITE DANS LA CTR CLASSE D AERODROME D'ALBERT-BRAY.
Pendant les horaires d'ouvertures de la tour de contrôle, du lundi au vendredi de 8h à 19h, l'utilisation du site nécessite au préalable l'autorisation de la tour de contrôle. Elle sera accordée en fonction des éléments à sa disposition et uniquement si les conditions météo le permettent.
Après accord, obligation de prendre une radio VHF à la tour de contrôle, calée sur la fréquence requise.
Hors horaires d'ouverture de la tour de contrôle, les week-end et jours fériés, les pilotes doivent consulter les NOTAM. L'utilisation du site nécessite le dépôt d'un message signalement le début et la fin d'activité sur le répondeur de la tour de contrôle de l'aérodrome.
Tel de la tour de Contrôle: 03.22.75.06.01.
Ne pas voler au dessus de la carrière : la partie la plus au nord du site
Restrictions : Période de chasse - week-end. Lorsque le bétail est en paturage sur la colline.",NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1366,25001,25D001B,LA PLANOISE,PLANOISE NORD EST,25000,BESANCON,vol,Décollage,parapente;delta;0;0;0,47.2086,5.9839,430,"Carte IGN 1/25000 : 3323 EST. Depuis Besançon centre ville (Chamars), prendre la direction de 
Lyon. Environ 100 m avant le panneau de fin d\'agglomération de Besançon, prendre le pont qui mène 
à Velotte. Prendre la rue à gauche à environ 100 m de la sortie du pont et suivre la rive droite du 
Doubs. Passer sous le pont de la N 273 et prendre tout de suite à droite. Suivre la direction du Fort de 
Planoise. Arrivé au fort, suivre la flèche « Emmaüs », vers la droite. Le décollage est juste en face.",0,0,0,NE,NE,NA,NA,NA,NA,0,"Le site est très sain et facile, tant en parapente qu\'en delta, par vent de Nord-Est qui est l\'un des vents 
dominants dans la région. Cependant par vent de nord il faut se méfier des éventuels rouleaux dus à la 
côte située à gauche du décollage. De même par vent d\'est des rouleaux peuvent apparaître, dus aux 
reliefs situés à l\'est (Montfaucon notamment). Dans ces deux cas il faut rejoindre l\'atterrissage des 
Craies en « sautant »  la côte située à droite du décollage avant d\'avoir perdu trop d\'altitude ; 
l\'atterrissage est juste derrière. Un atterrissage de dépannage peut être utilisé : le terrain de Base-Ball 
situé à gauche du décollage. En cas de gros problème il est possible de se poser dans une friche située 
à droite du terrain de Base Ball. Éviter les serres situées sous le décollage !",NA,NA,.,NA,2020-01-25 14:54:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,34007,34D007A,MONTJOUX,MONTJOUX SUD,34650,VALQUIERES,vol,Décollage,parapente;delta;0;0;0,43.6735,3.1972,594,CARTE IGN 2643 OT,3,3,0,NA,S;O;NO,N;NE;E,S et NO,NA,NA,0,NA,NA,NA,RAS,NA,2016-03-21 11:36:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1370,34007,34A007A,MONTJOUX,NA,34650,VALQUIERES,vol,Atterrissage,parapente;delta;delta,43.6644,3.18889,268,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1371,73033,73D033A,FORT DU TRUC,FORT DU TRUC,73700,BOURG ST MAURICE,vol,Décollage,parapente;delta;delta,45.6331,6.74944,1750,"De Bourg St Maurice aller à Echines, Mineurville puis Riondet.",0,0,0,"E,SE",E;SE;,NA,NA,NA,NA,NA,ligne électrique et ville de Bourg St Maurice à survoler / Ne pas survoler le Parc National de la Vanoise,NA,NA,NA,NA,0000-00-00 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,76008,76D008,LONDINIERES,LONDINIERES,76660,LONDINIERES,vol,Décollage,parapente;delta;0;0;0,49.8496,1.4105,165,Stationner sur le bas coté en herbe le long de la route au dessus du déco en laissant un espace entre les deux panneaux à l\'entrée du champ pour accès agriculteur ou pompiers. Vol interdit le dimanche durant la période de chasse du 17 septembre 2017 au 28 février 2018 à 18h,0,0,0,NA,SE,NA,20 Km/h en SE,https://www.openwindmap.org/PP1014,NA,1,"Site sans difficulté spécifique. 
Le propriétaire se réserve le droit de chasser sur ses herbages et peut éventuellement interdire les vols momentanément","En cas d\'affluence la zone de posée est séparée de celle du décollage, prière de se renseigner auprès des locaux, radio obligatoire. 
Interdiction d\'ouvrir les barrières, même s\'il n\'y a pas de vaches,  vous devez utiliser les passages d\'hommes.
Du fait de la ligne, le site est déconseillé pour les débutants en cas de vent fort et de vent travers gauche (S à SSE)  

Attention ce site est fermé chaque dimanche en période de chasse du 17 septembre 2017 au 28 février 2018 à 18h.",NA,Ligne à haute tension à 20 Kv sur la droite du décollage à environ 160m se poursuivant derrière la crête.,NA,2020-01-26 23:40:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
